,Content ID,User ID,Type of Reaction,Sentiment,Score,Type of Content,Category,Total Score
10304,f7b57d86-228b-4777-be51-dde8702f7b4c,a90c3ed2-7c64-47c3-9da5-b10d05f6f9f2,adore,1,72,GIF,cooking,72
10305,f7b57d86-228b-4777-be51-dde8702f7b4c,a8d09ab9-44c6-493c-afdf-93888822a4b0,adore,1,72,GIF,cooking,72
10306,f7b57d86-228b-4777-be51-dde8702f7b4c,37867a23-d07b-4990-8fa8-d694cf7d3b1b,adore,1,72,GIF,cooking,72
10307,bc604b62-adbc-4c93-a2ae-602160714d1c,9fb4ce88-fac1-406c-8544-1a899cee7aaf,disgust,-1,0,photo,cooking,0
10308,bc604b62-adbc-4c93-a2ae-602160714d1c,3455a646-398f-4b16-b19a-1371cdb2e048,disgust,-1,0,photo,cooking,0
10309,bc604b62-adbc-4c93-a2ae-602160714d1c,90898216-e580-46c0-8e79-f2df84a9676d,dislike,-1,10,photo,cooking,-10
10310,bc604b62-adbc-4c93-a2ae-602160714d1c,fb4654ff-ce23-4a77-b52a-50f8948b5664,dislike,-1,10,photo,cooking,-10
10311,bc604b62-adbc-4c93-a2ae-602160714d1c,bb987a93-cd4f-4b6b-8691-0997ff8a8ce8,dislike,-1,10,photo,cooking,-10
10312,bc604b62-adbc-4c93-a2ae-602160714d1c,0f1f6aef-b094-4b4d-b6b6-412ebc42c12b,dislike,-1,10,photo,cooking,-10
10313,bc604b62-adbc-4c93-a2ae-602160714d1c,0c5b0547-820a-4beb-832e-3162f74ccfa7,scared,-1,15,photo,cooking,-15
10314,bc604b62-adbc-4c93-a2ae-602160714d1c,054b5d2a-7ee3-49c8-912a-1cf58389ae60,interested,1,30,photo,cooking,30
10315,bc604b62-adbc-4c93-a2ae-602160714d1c,79acce4b-b991-4a68-b762-d496686a4f32,interested,1,30,photo,cooking,30
10316,bc604b62-adbc-4c93-a2ae-602160714d1c,3e65775b-36e4-495d-9c45-28127fb3da5f,interested,1,30,photo,cooking,30
10317,bc604b62-adbc-4c93-a2ae-602160714d1c,1e6db00c-22dd-4ae9-80e3-95f7a88b18b8,peeking,0,35,photo,cooking,0
10318,bc604b62-adbc-4c93-a2ae-602160714d1c,109782f9-4141-4d5a-826f-9a4ea672f65b,hate,-1,5,photo,cooking,-5
10319,bc604b62-adbc-4c93-a2ae-602160714d1c,e74edcea-5db4-4412-a4ce-eb7c5adc314a,hate,-1,5,photo,cooking,-5
10320,bc604b62-adbc-4c93-a2ae-602160714d1c,7a85fbc6-253f-4552-9f4a-c1a332e14fa5,hate,-1,5,photo,cooking,-5
10321,bc604b62-adbc-4c93-a2ae-602160714d1c,ec2729db-9794-466e-93ba-a19402e16bef,hate,-1,5,photo,cooking,-5
10322,bc604b62-adbc-4c93-a2ae-602160714d1c,a92660de-2154-4694-a86e-88cb81c8ea95,indifferent,0,20,photo,cooking,0
10323,bc604b62-adbc-4c93-a2ae-602160714d1c,07f4dcd0-2bf3-4f21-9da3-b054b511ae00,super love,1,75,photo,cooking,75
10324,bc604b62-adbc-4c93-a2ae-602160714d1c,56b8948a-68bd-425f-b842-eabe6bcfacca,super love,1,75,photo,cooking,75
10325,bc604b62-adbc-4c93-a2ae-602160714d1c,2129de92-ee91-425f-a854-07c553ee0b74,super love,1,75,photo,cooking,75
10326,bc604b62-adbc-4c93-a2ae-602160714d1c,109782f9-4141-4d5a-826f-9a4ea672f65b,super love,1,75,photo,cooking,75
10327,bc604b62-adbc-4c93-a2ae-602160714d1c,da97952a-2eba-46c4-a19e-3df3c40a1524,super love,1,75,photo,cooking,75
10328,bc604b62-adbc-4c93-a2ae-602160714d1c,b726d35b-6345-4ed9-8431-fc75e38ba179,worried,-1,12,photo,cooking,-12
10329,bc604b62-adbc-4c93-a2ae-602160714d1c,98511140-45c4-4faa-9962-fea5ad618ea3,worried,-1,12,photo,cooking,-12
10330,bc604b62-adbc-4c93-a2ae-602160714d1c,9ce133df-bd87-4559-96d7-a402add824ca,like,1,50,photo,cooking,50
10331,bc604b62-adbc-4c93-a2ae-602160714d1c,90e2caab-9daa-4bf0-8104-c25e6c70c59d,heart,1,60,photo,cooking,60
10332,bc604b62-adbc-4c93-a2ae-602160714d1c,48e26178-5cdd-4568-9990-d3bc5937910b,heart,1,60,photo,cooking,60
10333,bc604b62-adbc-4c93-a2ae-602160714d1c,9b6d35f9-5e15-4cd0-a8d7-b1f3340e02c4,want,1,70,photo,cooking,70
10334,bc604b62-adbc-4c93-a2ae-602160714d1c,ce7c338c-cad4-408f-895b-510ca73a388b,intrigued,1,45,photo,cooking,45
10335,bc604b62-adbc-4c93-a2ae-602160714d1c,ddd079a8-00dd-4aab-9551-11961171db16,love,1,65,photo,cooking,65
10336,bc604b62-adbc-4c93-a2ae-602160714d1c,2941011b-f214-4430-8a14-e791ed0805bb,adore,1,72,photo,cooking,72
10337,bc604b62-adbc-4c93-a2ae-602160714d1c,34e8add9-0206-47fd-a501-037b994650a2,adore,1,72,photo,cooking,72
10338,3ea56656-03ef-4199-b253-b5241ee21eb7,d81dc9d9-a614-40f1-9dd4-7a4a05bac243,disgust,-1,0,audio,veganism,0
10339,3ea56656-03ef-4199-b253-b5241ee21eb7,48e834aa-fd4a-4206-93e8-ac8fdac613bc,dislike,-1,10,audio,veganism,-10
10340,3ea56656-03ef-4199-b253-b5241ee21eb7,b3e73328-3638-4913-b7ae-3a6a64c1cd62,hate,-1,5,audio,veganism,-5
10341,3ea56656-03ef-4199-b253-b5241ee21eb7,ffdb3615-516c-422f-aa24-a137e3027d3a,super love,1,75,audio,veganism,75
10342,3ea56656-03ef-4199-b253-b5241ee21eb7,69fcad9e-45a9-4189-b7e1-96b26c57c542,like,1,50,audio,veganism,50
10343,3ea56656-03ef-4199-b253-b5241ee21eb7,85503a94-e733-486e-989e-12ff9b59f2d3,want,1,70,audio,veganism,70
10344,3ea56656-03ef-4199-b253-b5241ee21eb7,8298747d-33c8-441c-9c5a-a6cf648c95d8,adore,1,72,audio,veganism,72
10345,55d5d3f9-566c-4fcc-b24e-02ca826cce58,23483ddd-e43e-4c5f-a1b7-5392410aa8d1,disgust,-1,0,photo,science,0
10346,55d5d3f9-566c-4fcc-b24e-02ca826cce58,f25dc445-de4a-47ee-92a4-0ff29c56656d,dislike,-1,10,photo,science,-10
10347,55d5d3f9-566c-4fcc-b24e-02ca826cce58,b473e898-b7b0-4a57-959d-484bf4cc4483,scared,-1,15,photo,science,-15
10348,55d5d3f9-566c-4fcc-b24e-02ca826cce58,2a41e628-4cc5-4765-af2e-8b3dec750c0b,scared,-1,15,photo,science,-15
10349,55d5d3f9-566c-4fcc-b24e-02ca826cce58,6978b891-dea2-4217-8bc8-47d5aa25e743,scared,-1,15,photo,science,-15
10350,55d5d3f9-566c-4fcc-b24e-02ca826cce58,7d8464e7-44df-46bd-b338-d599eb730ea2,interested,1,30,photo,science,30
10351,55d5d3f9-566c-4fcc-b24e-02ca826cce58,a5c65404-5894-4b87-82f2-d787cbee86b4,peeking,0,35,photo,science,0
10352,55d5d3f9-566c-4fcc-b24e-02ca826cce58,4027aa31-4bda-4e1d-92f7-49de962e8da9,peeking,0,35,photo,science,0
10353,55d5d3f9-566c-4fcc-b24e-02ca826cce58,23cc47ff-e5cd-4915-828d-258aefce5a14,cherish,1,70,photo,science,70
10354,55d5d3f9-566c-4fcc-b24e-02ca826cce58,596342af-6379-4551-8379-f4b805f9d576,cherish,1,70,photo,science,70
10355,55d5d3f9-566c-4fcc-b24e-02ca826cce58,05d7e77f-a18a-4358-a23a-46c560b3682e,hate,-1,5,photo,science,-5
10356,55d5d3f9-566c-4fcc-b24e-02ca826cce58,66663a0d-856f-487f-a2a2-258af21ab3e5,indifferent,0,20,photo,science,0
10357,55d5d3f9-566c-4fcc-b24e-02ca826cce58,e69d9ade-20e5-4e31-bc70-5a46556c530f,indifferent,0,20,photo,science,0
10358,55d5d3f9-566c-4fcc-b24e-02ca826cce58,75ef996f-dee4-47d9-87e2-9b58ebd76ff0,indifferent,0,20,photo,science,0
10359,55d5d3f9-566c-4fcc-b24e-02ca826cce58,ce7c338c-cad4-408f-895b-510ca73a388b,indifferent,0,20,photo,science,0
10360,55d5d3f9-566c-4fcc-b24e-02ca826cce58,80e03bc0-fc8f-475b-a4dd-870844b7a313,indifferent,0,20,photo,science,0
10361,55d5d3f9-566c-4fcc-b24e-02ca826cce58,e206e31b-5f85-4964-b6ea-d7ee5324def1,worried,-1,12,photo,science,-12
10362,55d5d3f9-566c-4fcc-b24e-02ca826cce58,8d3cd87d-8a31-4935-9a4f-b319bfe05f31,like,1,50,photo,science,50
10363,55d5d3f9-566c-4fcc-b24e-02ca826cce58,d51a3403-8bab-4d88-af4f-a429c6d8c168,like,1,50,photo,science,50
10364,55d5d3f9-566c-4fcc-b24e-02ca826cce58,56b8948a-68bd-425f-b842-eabe6bcfacca,like,1,50,photo,science,50
10365,55d5d3f9-566c-4fcc-b24e-02ca826cce58,7bf3ce80-784e-42a0-b06a-dbbd1e31a9b7,like,1,50,photo,science,50
10366,55d5d3f9-566c-4fcc-b24e-02ca826cce58,007a1366-a46f-40f1-9ba5-01245aeaf20f,heart,1,60,photo,science,60
10367,55d5d3f9-566c-4fcc-b24e-02ca826cce58,c834ba1d-8a10-4984-aaf2-7c2eab207076,heart,1,60,photo,science,60
10368,55d5d3f9-566c-4fcc-b24e-02ca826cce58,2f112802-2501-45b5-a9d9-470cda6ef23e,want,1,70,photo,science,70
10369,55d5d3f9-566c-4fcc-b24e-02ca826cce58,a4a3247c-5e68-49d0-a768-a8d7db1c8ef4,want,1,70,photo,science,70
10370,55d5d3f9-566c-4fcc-b24e-02ca826cce58,5b62e10e-3c19-4d28-a57c-e9bdc3d6758d,love,1,65,photo,science,65
10371,55d5d3f9-566c-4fcc-b24e-02ca826cce58,98511140-45c4-4faa-9962-fea5ad618ea3,love,1,65,photo,science,65
10372,55d5d3f9-566c-4fcc-b24e-02ca826cce58,92b87fa5-f271-43e0-af66-84fac21052e6,adore,1,72,photo,science,72
10373,55d5d3f9-566c-4fcc-b24e-02ca826cce58,80fc5e28-17ac-4e79-b9df-0d500abbe8b5,adore,1,72,photo,science,72
10374,27026304-2cb5-4d64-9959-9ff0328aaa03,7240bf9b-7424-4c04-aab1-1d7aa39964d9,disgust,-1,0,GIF,dogs,0
10375,27026304-2cb5-4d64-9959-9ff0328aaa03,4baf648a-0ad5-412d-8250-5a0ff9289fbf,disgust,-1,0,GIF,dogs,0
10376,27026304-2cb5-4d64-9959-9ff0328aaa03,1ebc46fa-edd3-4dec-bb45-c124daf83512,dislike,-1,10,GIF,dogs,-10
10377,27026304-2cb5-4d64-9959-9ff0328aaa03,e69d9ade-20e5-4e31-bc70-5a46556c530f,dislike,-1,10,GIF,dogs,-10
10378,27026304-2cb5-4d64-9959-9ff0328aaa03,cb97b0ea-fc93-4597-b391-846710c6fedc,scared,-1,15,GIF,dogs,-15
10379,27026304-2cb5-4d64-9959-9ff0328aaa03,56b8948a-68bd-425f-b842-eabe6bcfacca,interested,1,30,GIF,dogs,30
10380,27026304-2cb5-4d64-9959-9ff0328aaa03,f182f7d5-e202-4e89-832e-02205dd2ff02,hate,-1,5,GIF,dogs,-5
10381,27026304-2cb5-4d64-9959-9ff0328aaa03,afab7336-04d3-45fe-8917-0327c56e7435,hate,-1,5,GIF,dogs,-5
10382,27026304-2cb5-4d64-9959-9ff0328aaa03,cfe50481-7c50-48fa-97fa-89b6f137e1bd,super love,1,75,GIF,dogs,75
10383,27026304-2cb5-4d64-9959-9ff0328aaa03,64b82ed5-80dc-4fbb-9dfc-d7e037684f0e,heart,1,60,GIF,dogs,60
10384,27026304-2cb5-4d64-9959-9ff0328aaa03,acd90ee9-84cd-465e-88e3-f128dd0cc1da,heart,1,60,GIF,dogs,60
10385,27026304-2cb5-4d64-9959-9ff0328aaa03,7d624010-a0e7-455b-a606-48c5c467dd80,heart,1,60,GIF,dogs,60
10386,27026304-2cb5-4d64-9959-9ff0328aaa03,9d0a0b94-b081-40d7-bf56-6f8f4750dbaf,intrigued,1,45,GIF,dogs,45
10387,27026304-2cb5-4d64-9959-9ff0328aaa03,dd118345-3ba6-4800-9686-d5479fee403d,intrigued,1,45,GIF,dogs,45
10388,27026304-2cb5-4d64-9959-9ff0328aaa03,eff1e86a-8ede-4a41-818b-9442e3181ee3,love,1,65,GIF,dogs,65
10389,4b1c315b-84a8-400a-bb49-9fec7dc767d5,fc709c94-7491-4753-ad53-dfee49823a2f,disgust,-1,0,audio,fitness,0
10390,4b1c315b-84a8-400a-bb49-9fec7dc767d5,7bf3ce80-784e-42a0-b06a-dbbd1e31a9b7,disgust,-1,0,audio,fitness,0
10391,4b1c315b-84a8-400a-bb49-9fec7dc767d5,4edc3d1a-a7d9-4db6-89c3-f784d9954172,disgust,-1,0,audio,fitness,0
10392,4b1c315b-84a8-400a-bb49-9fec7dc767d5,4bcb2c2e-36ed-4d5d-90a1-440993e9f6d2,dislike,-1,10,audio,fitness,-10
10393,4b1c315b-84a8-400a-bb49-9fec7dc767d5,9be473d9-cfdf-4954-bae2-09b0555a8ebb,dislike,-1,10,audio,fitness,-10
10394,4b1c315b-84a8-400a-bb49-9fec7dc767d5,3205ad12-726a-4b65-a15a-1a899a9d310b,dislike,-1,10,audio,fitness,-10
10395,4b1c315b-84a8-400a-bb49-9fec7dc767d5,3a80467c-0f1f-49ca-b904-1938ea2177a9,dislike,-1,10,audio,fitness,-10
10396,4b1c315b-84a8-400a-bb49-9fec7dc767d5,392bf6a1-dd73-48a5-9fd9-431749f2a8ef,scared,-1,15,audio,fitness,-15
10397,4b1c315b-84a8-400a-bb49-9fec7dc767d5,da97952a-2eba-46c4-a19e-3df3c40a1524,scared,-1,15,audio,fitness,-15
10398,4b1c315b-84a8-400a-bb49-9fec7dc767d5,f4ed8f9c-5eac-4d77-a206-c60afda2921a,scared,-1,15,audio,fitness,-15
10399,4b1c315b-84a8-400a-bb49-9fec7dc767d5,83f8edc6-90b1-4f96-a80b-d6aa74103610,interested,1,30,audio,fitness,30
10400,4b1c315b-84a8-400a-bb49-9fec7dc767d5,9b6d35f9-5e15-4cd0-a8d7-b1f3340e02c4,interested,1,30,audio,fitness,30
10401,4b1c315b-84a8-400a-bb49-9fec7dc767d5,c1c53b8c-b6a8-4343-a369-4a0595a97807,interested,1,30,audio,fitness,30
10402,4b1c315b-84a8-400a-bb49-9fec7dc767d5,da97952a-2eba-46c4-a19e-3df3c40a1524,peeking,0,35,audio,fitness,0
10403,4b1c315b-84a8-400a-bb49-9fec7dc767d5,71519e2e-6e97-4b73-a346-cc3a91cb4661,peeking,0,35,audio,fitness,0
10404,4b1c315b-84a8-400a-bb49-9fec7dc767d5,23a48585-f2cf-4a20-8d30-f49361d5625c,indifferent,0,20,audio,fitness,0
10405,4b1c315b-84a8-400a-bb49-9fec7dc767d5,8c9c5ee7-9c8c-4842-bbd1-1d1e51da8164,super love,1,75,audio,fitness,75
10406,4b1c315b-84a8-400a-bb49-9fec7dc767d5,87026ce7-fd0b-4b57-9126-d4bae2c1ee0e,like,1,50,audio,fitness,50
10407,4b1c315b-84a8-400a-bb49-9fec7dc767d5,e3417115-6e56-4f55-a4ae-70353582a8c4,heart,1,60,audio,fitness,60
10408,4b1c315b-84a8-400a-bb49-9fec7dc767d5,94bf7864-a52e-405e-a729-9702bf79c234,heart,1,60,audio,fitness,60
10409,4b1c315b-84a8-400a-bb49-9fec7dc767d5,108fc1be-9c15-440a-9cab-634c3f414dcc,heart,1,60,audio,fitness,60
10410,4b1c315b-84a8-400a-bb49-9fec7dc767d5,ddd079a8-00dd-4aab-9551-11961171db16,intrigued,1,45,audio,fitness,45
10411,4b1c315b-84a8-400a-bb49-9fec7dc767d5,33a8d02a-e255-4ffe-9d90-2df8c2914077,intrigued,1,45,audio,fitness,45
10412,4b1c315b-84a8-400a-bb49-9fec7dc767d5,e32722f4-69b1-4aff-b13b-8928ea08fd6a,intrigued,1,45,audio,fitness,45
10413,4b1c315b-84a8-400a-bb49-9fec7dc767d5,1f81cb56-5258-4f9e-ab2c-4dfb581b44cb,love,1,65,audio,fitness,65
10414,4b1c315b-84a8-400a-bb49-9fec7dc767d5,80fc5e28-17ac-4e79-b9df-0d500abbe8b5,love,1,65,audio,fitness,65
10415,4b1c315b-84a8-400a-bb49-9fec7dc767d5,374634b7-aead-4f2f-9303-c15f456c4094,adore,1,72,audio,fitness,72
10416,90418e93-aa5a-4608-866e-25464b617c9b,45064aca-5e28-4b1f-be64-202fc5e0daba,disgust,-1,0,audio,science,0
10417,90418e93-aa5a-4608-866e-25464b617c9b,2aae6657-1214-4119-8cde-6b0dc5cd5529,dislike,-1,10,audio,science,-10
10418,90418e93-aa5a-4608-866e-25464b617c9b,10f311c3-f547-4260-8c0e-a155008b7936,dislike,-1,10,audio,science,-10
10419,90418e93-aa5a-4608-866e-25464b617c9b,3af8d78b-55c4-4ac0-8161-7cc3f6ec11c9,scared,-1,15,audio,science,-15
10420,90418e93-aa5a-4608-866e-25464b617c9b,15e325b1-c221-4bf8-8010-18d76b03646e,interested,1,30,audio,science,30
10421,90418e93-aa5a-4608-866e-25464b617c9b,a559688e-3f10-436f-a25e-8ad553eacb89,peeking,0,35,audio,science,0
10422,90418e93-aa5a-4608-866e-25464b617c9b,c880dbc5-8997-4f38-9055-c254b9133175,cherish,1,70,audio,science,70
10423,90418e93-aa5a-4608-866e-25464b617c9b,47def058-01cc-478f-9830-eaddcccac633,cherish,1,70,audio,science,70
10424,90418e93-aa5a-4608-866e-25464b617c9b,2941011b-f214-4430-8a14-e791ed0805bb,indifferent,0,20,audio,science,0
10425,90418e93-aa5a-4608-866e-25464b617c9b,dcc6000c-ba92-472c-8bc1-9e9ca30b475b,indifferent,0,20,audio,science,0
10426,90418e93-aa5a-4608-866e-25464b617c9b,7240bf9b-7424-4c04-aab1-1d7aa39964d9,indifferent,0,20,audio,science,0
10427,90418e93-aa5a-4608-866e-25464b617c9b,9b8a3e97-eee6-4de5-ab88-e00d2c0db6b9,super love,1,75,audio,science,75
10428,90418e93-aa5a-4608-866e-25464b617c9b,8298747d-33c8-441c-9c5a-a6cf648c95d8,super love,1,75,audio,science,75
10429,90418e93-aa5a-4608-866e-25464b617c9b,23cc47ff-e5cd-4915-828d-258aefce5a14,super love,1,75,audio,science,75
10430,90418e93-aa5a-4608-866e-25464b617c9b,ae4eaf32-9db8-457d-ad58-1c4fad4b7eff,super love,1,75,audio,science,75
10431,90418e93-aa5a-4608-866e-25464b617c9b,7246fed1-8725-4dbb-bccd-5451346f122d,heart,1,60,audio,science,60
10432,90418e93-aa5a-4608-866e-25464b617c9b,8af596f3-c67c-4f40-a0cc-e258e730a8f5,want,1,70,audio,science,70
10433,90418e93-aa5a-4608-866e-25464b617c9b,7918d465-0953-4f20-9e28-539e74c82e2f,intrigued,1,45,audio,science,45
10434,90418e93-aa5a-4608-866e-25464b617c9b,3205ad12-726a-4b65-a15a-1a899a9d310b,intrigued,1,45,audio,science,45
10435,90418e93-aa5a-4608-866e-25464b617c9b,1add9169-fda0-4da2-82a0-4de3bf7ed8ca,intrigued,1,45,audio,science,45
10436,90418e93-aa5a-4608-866e-25464b617c9b,73a9e869-62a6-4508-b146-20dc9de19276,adore,1,72,audio,science,72
10437,90418e93-aa5a-4608-866e-25464b617c9b,052faed2-37ac-4a2c-ba6f-2657322e4fa5,adore,1,72,audio,science,72
10438,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,fa3e42f0-71d8-455f-b024-e52d5c27a145,disgust,-1,0,GIF,soccer,0
10439,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,5b62e10e-3c19-4d28-a57c-e9bdc3d6758d,dislike,-1,10,GIF,soccer,-10
10440,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,4c0558bc-b0d9-44b0-8b70-5fc6acb6c362,scared,-1,15,GIF,soccer,-15
10441,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,7719b807-bf22-4b36-8f69-44d9a87d239b,scared,-1,15,GIF,soccer,-15
10442,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,f62c96d8-5b1e-45c6-8a65-b36a9387827d,scared,-1,15,GIF,soccer,-15
10443,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,0c9ea4da-c609-4b08-ab44-1da0530ba364,interested,1,30,GIF,soccer,30
10444,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,3f2d07e5-3604-4873-9737-bb44340773d8,interested,1,30,GIF,soccer,30
10445,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,6978b891-dea2-4217-8bc8-47d5aa25e743,interested,1,30,GIF,soccer,30
10446,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,77a7b81e-96f7-4e5a-92c7-5b07f7333913,peeking,0,35,GIF,soccer,0
10447,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,4cff698b-def1-497c-a78e-75058de67fe8,peeking,0,35,GIF,soccer,0
10448,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,c64c5004-6ab5-4faa-9fcd-8039fe57799d,peeking,0,35,GIF,soccer,0
10449,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,7b7b5825-2ae1-4119-99a7-e638f13267a0,peeking,0,35,GIF,soccer,0
10450,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,542041fb-f361-4353-b0f0-442c1585317a,cherish,1,70,GIF,soccer,70
10451,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,5a1ab9a3-1983-4021-9557-d3700a276746,cherish,1,70,GIF,soccer,70
10452,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,63e07d14-7bed-44b8-9cf0-4a7e9b2a99ea,hate,-1,5,GIF,soccer,-5
10453,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,5b62e10e-3c19-4d28-a57c-e9bdc3d6758d,hate,-1,5,GIF,soccer,-5
10454,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,0f1f6aef-b094-4b4d-b6b6-412ebc42c12b,hate,-1,5,GIF,soccer,-5
10455,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,91dbe082-62c3-4bfd-9721-7c94be3a3d32,indifferent,0,20,GIF,soccer,0
10456,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,db392b86-6ba5-4a9b-933a-a2553488bb62,indifferent,0,20,GIF,soccer,0
10457,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,f8926cfa-7036-4929-b5db-925c26daea1a,indifferent,0,20,GIF,soccer,0
10458,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,a90c3ed2-7c64-47c3-9da5-b10d05f6f9f2,super love,1,75,GIF,soccer,75
10459,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,c7b6e374-1bef-48c3-8222-cc231dbd5cce,super love,1,75,GIF,soccer,75
10460,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,b473e898-b7b0-4a57-959d-484bf4cc4483,worried,-1,12,GIF,soccer,-12
10461,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,1add9169-fda0-4da2-82a0-4de3bf7ed8ca,worried,-1,12,GIF,soccer,-12
10462,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,1ff398e4-6b68-451d-9b00-2d2a565ba22a,like,1,50,GIF,soccer,50
10463,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,e8849148-1482-4926-9f28-a537630b9ba2,like,1,50,GIF,soccer,50
10464,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,69527334-c362-47df-87fc-5e2b5e2605e5,heart,1,60,GIF,soccer,60
10465,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,094fbe49-da84-4445-9d28-7fc5f593f5ad,heart,1,60,GIF,soccer,60
10466,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,8f3d5674-544d-4f70-b4c1-7b9d93371855,want,1,70,GIF,soccer,70
10467,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,66663a0d-856f-487f-a2a2-258af21ab3e5,want,1,70,GIF,soccer,70
10468,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,5897490a-0aaa-49c9-b63e-0da83088e3e0,want,1,70,GIF,soccer,70
10469,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,e3417115-6e56-4f55-a4ae-70353582a8c4,intrigued,1,45,GIF,soccer,45
10470,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,922d93a7-d56a-4e74-b1bf-1e7bab42dcc4,intrigued,1,45,GIF,soccer,45
10471,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,ec2729db-9794-466e-93ba-a19402e16bef,intrigued,1,45,GIF,soccer,45
10472,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,31d378e7-9e95-4e8a-b564-7fd346027dfe,intrigued,1,45,GIF,soccer,45
10473,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,18c56602-937e-4ff3-bc6c-43f0b14212ca,intrigued,1,45,GIF,soccer,45
10474,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,fe37b2b4-ee09-4caf-aff5-fd15f6f083a1,love,1,65,GIF,soccer,65
10475,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,c43c2351-9591-4122-acdd-b521723d7292,adore,1,72,GIF,soccer,72
10476,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,6978b891-dea2-4217-8bc8-47d5aa25e743,adore,1,72,GIF,soccer,72
10477,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,a6668254-c779-424c-8c8b-1762bf45916e,adore,1,72,GIF,soccer,72
10478,8cabe738-41cd-47e1-82e2-20972f320fb1,58fc0c8b-f669-4ee3-9a92-6d4290d85277,disgust,-1,0,photo,public speaking,0
10479,8cabe738-41cd-47e1-82e2-20972f320fb1,84bd5adb-286c-429a-926d-4ea120270825,disgust,-1,0,photo,public speaking,0
10480,8cabe738-41cd-47e1-82e2-20972f320fb1,f717de6d-2b64-4ef9-855d-ff1c9460c3fe,disgust,-1,0,photo,public speaking,0
10481,8cabe738-41cd-47e1-82e2-20972f320fb1,9a5aca53-6263-485a-bf77-e60c4608fd26,scared,-1,15,photo,public speaking,-15
10482,8cabe738-41cd-47e1-82e2-20972f320fb1,de1d478e-3552-4223-b039-d3086cc485ec,scared,-1,15,photo,public speaking,-15
10483,8cabe738-41cd-47e1-82e2-20972f320fb1,4eed2f45-f040-4995-a60f-472af1ff379a,interested,1,30,photo,public speaking,30
10484,8cabe738-41cd-47e1-82e2-20972f320fb1,b09e3125-2162-443b-bea0-25895b7605bc,cherish,1,70,photo,public speaking,70
10485,8cabe738-41cd-47e1-82e2-20972f320fb1,b1ceae0c-016d-421f-a6f0-488a7857f9f6,hate,-1,5,photo,public speaking,-5
10486,8cabe738-41cd-47e1-82e2-20972f320fb1,ec2729db-9794-466e-93ba-a19402e16bef,hate,-1,5,photo,public speaking,-5
10487,8cabe738-41cd-47e1-82e2-20972f320fb1,2a41e628-4cc5-4765-af2e-8b3dec750c0b,hate,-1,5,photo,public speaking,-5
10488,8cabe738-41cd-47e1-82e2-20972f320fb1,4bcb2c2e-36ed-4d5d-90a1-440993e9f6d2,super love,1,75,photo,public speaking,75
10489,8cabe738-41cd-47e1-82e2-20972f320fb1,d2e48a3d-aeca-4b36-8550-f8cbb10d09b8,heart,1,60,photo,public speaking,60
10490,8cabe738-41cd-47e1-82e2-20972f320fb1,f50ac030-3af8-4e07-aacf-dccff353b8f6,want,1,70,photo,public speaking,70
10491,8cabe738-41cd-47e1-82e2-20972f320fb1,b6d04982-1509-41ab-a700-b390d6cb4d02,intrigued,1,45,photo,public speaking,45
